sessionLabel,sessionHours,huntingLevel,potionQuantity,tier,level,className,mapName,hp,potionHealAmount,secondsPerFind,ttkSeconds,secondsPerMob,maxKillsByTime,kills,xp,xpPerScheduledHour,xpPerActiveHour,xpPerPotion,potionsUsed,potionsNeededForFullSession,potionCoveragePercent,completionPercent,hoursUntilStop,damagePerHour,finalHpPercent,riskLevel,xpVsBestPercent
"6h",6,10,200,10,100,"Atirador","Marco Zero",1834,658,12,35,47,459,459,190301,31716.83,31716.83,1498.43,127,127,157.5,100,6,14062.23,55.98,"LOW",100
"6h",6,10,300,10,100,"Atirador","Marco Zero",1834,658,12,35,47,459,459,190301,31716.83,31716.83,1498.43,127,127,236.2,100,6,14062.23,55.98,"LOW",100
"12h",12,10,0,10,100,"Atirador","Marco Zero",1834,658,12,35,47,919,9,3731,310.92,28577.87,3731,0,255,0,1.1,0.13,12671.85,0,"HIGH",81.6
"12h",12,10,5,10,100,"Atirador","Marco Zero",1834,658,12,35,47,919,27,11194,932.83,30621.88,2238.8,5,255,2,3,0.37,13576.98,0,"HIGH",94.2
"12h",12,10,10,10,100,"Atirador","Marco Zero",1834,658,12,35,47,919,45,18657,1554.75,31066.23,1865.7,10,255,3.9,5,0.6,13773.75,0,"HIGH",97.2
"12h",12,10,20,10,100,"Atirador","Marco Zero",1834,658,12,35,47,919,81,33583,2798.58,31369.69,1679.15,20,255,7.8,8.9,1.07,13908.12,0,"HIGH",99.3
"12h",12,10,50,10,100,"Atirador","Marco Zero",1834,658,12,35,47,919,188,77945,6495.42,31588.65,1558.9,50,255,19.6,20.6,2.47,14005.33,0,"HIGH",100
"12h",12,10,100,10,100,"Atirador","Marco Zero",1834,658,12,35,47,919,367,152158,12679.83,31670.26,1521.58,100,255,39.2,40,4.8,14041.57,0,"HIGH",100
"12h",12,10,150,10,100,"Atirador","Marco Zero",1834,658,12,35,47,919,546,226372,18864.33,31698.6,1509.15,150,255,58.8,59.5,7.14,14054.09,0,"HIGH",100
"12h",12,10,200,10,100,"Atirador","Marco Zero",1834,658,12,35,47,919,725,300585,25048.75,31712.85,1502.93,200,255,78.4,79,9.48,14060.44,0,"HIGH",100
"12h",12,10,300,10,100,"Atirador","Marco Zero",1834,658,12,35,47,919,919,381017,31751.42,31751.42,1494.18,255,255,117.6,100,12,14077.55,37.81,"MEDIUM",100
"6h",6,10,0,10,100,"Medico","Marco Zero",4028,1508,12,41,53,407,8,3656,609.33,27592.45,3656,0,129,0,2.2,0.13,29207.55,0,"HIGH",80
"6h",6,10,5,10,100,"Medico","Marco Zero",4028,1508,12,41,53,407,23,10511,1751.83,29748.11,2102.2,5,129,3.9,5.9,0.35,31489.39,0,"HIGH",88.5
"6h",6,10,10,10,100,"Medico","Marco Zero",4028,1508,12,41,53,407,39,17823,2970.5,30265.47,1782.3,10,129,7.8,9.8,0.59,32037.03,0,"HIGH",92.9
"6h",6,10,20,10,100,"Medico","Marco Zero",4028,1508,12,41,53,407,70,31990,5331.67,30604.31,1599.5,20,129,15.5,17.4,1.05,32395.69,0,"HIGH",94.6
"6h",6,10,50,10,100,"Medico","Marco Zero",4028,1508,12,41,53,407,164,74948,12491.33,30853.38,1498.96,50,129,38.8,40.5,2.43,32659.35,0,"HIGH",96.2
"6h",6,10,100,10,100,"Medico","Marco Zero",4028,1508,12,41,53,407,320,146240,24373.33,30944.81,1462.4,100,129,77.5,78.8,4.73,32756.13,0,"HIGH",96.1
"6h",6,10,150,10,100,"Medico","Marco Zero",4028,1508,12,41,53,407,407,185999,30999.83,30999.83,1441.85,129,129,116.3,100,6,32814.38,41.55,"MEDIUM",97.7
"6h",6,10,200,10,100,"Medico","Marco Zero",4028,1508,12,41,53,407,407,185999,30999.83,30999.83,1441.85,129,129,155,100,6,32814.38,41.55,"MEDIUM",97.7
"6h",6,10,300,10,100,"Medico","Marco Zero",4028,1508,12,41,53,407,407,185999,30999.83,30999.83,1441.85,129,129,232.6,100,6,32814.38,41.55,"MEDIUM",97.7
"12h",12,10,0,10,100,"Medico","Marco Zero",4028,1508,12,41,53,815,8,3656,304.67,27592.45,3656,0,260,0,1.1,0.13,29207.55,0,"HIGH",80
"12h",12,10,5,10,100,"Medico","Marco Zero",4028,1508,12,41,53,815,23,10511,875.92,29748.11,2102.2,5,260,1.9,2.9,0.35,31489.39,0,"HIGH",88.5
"12h",12,10,10,10,100,"Medico","Marco Zero",4028,1508,12,41,53,815,39,17823,1485.25,30265.47,1782.3,10,260,3.8,4.9,0.59,32037.03,0,"HIGH",92.9
"12h",12,10,20,10,100,"Medico","Marco Zero",4028,1508,12,41,53,815,70,31990,2665.83,30604.31,1599.5,20,260,7.7,8.7,1.05,32395.69,0,"HIGH",94.6
"12h",12,10,50,10,100,"Medico","Marco Zero",4028,1508,12,41,53,815,164,74948,6245.67,30853.38,1498.96,50,260,19.2,20.2,2.43,32659.35,0,"HIGH",96.2
"12h",12,10,100,10,100,"Medico","Marco Zero",4028,1508,12,41,53,815,320,146240,12186.67,30944.81,1462.4,100,260,38.5,39.4,4.73,32756.13,0,"HIGH",96.1
"12h",12,10,150,10,100,"Medico","Marco Zero",4028,1508,12,41,53,815,475,217075,18089.58,30976.3,1447.17,150,260,57.7,58.4,7.01,32789.46,0,"HIGH",95.9
"12h",12,10,200,10,100,"Medico","Marco Zero",4028,1508,12,41,53,815,631,288367,24030.58,30992.39,1441.84,200,260,76.9,77.5,9.3,32806.5,0,"HIGH",95.9
"12h",12,10,300,10,100,"Medico","Marco Zero",4028,1508,12,41,53,815,815,372455,31037.92,31037.92,1432.52,260,260,115.4,100,12,32854.69,45.97,"MEDIUM",97.8
"6h",6,25,0,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,1232,661,6280,1046.67,1949.26,6280,0,11,0,53.7,3.22,217.48,0,"HIGH",100
"6h",6,25,5,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,1232,1038,9861,1643.5,1950.18,1972.2,5,11,45.5,84.3,5.06,217.6,0,"HIGH",100
"6h",6,25,10,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,1232,1232,11704,1950.67,1950.67,1170.4,10,11,90.9,100,6,217.65,27.83,"MEDIUM",100
"6h",6,25,20,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,1232,1232,11704,1950.67,1950.67,1064,11,11,181.8,100,6,217.65,39.24,"MEDIUM",100
"6h",6,25,50,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,1232,1232,11704,1950.67,1950.67,1064,11,11,454.5,100,6,217.65,39.24,"MEDIUM",100
"6h",6,25,100,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,1232,1232,11704,1950.67,1950.67,1064,11,11,909.1,100,6,217.65,39.24,"MEDIUM",100
"6h",6,25,150,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,1232,1232,11704,1950.67,1950.67,1064,11,11,999,100,6,217.65,39.24,"MEDIUM",100
"6h",6,25,200,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,1232,1232,11704,1950.67,1950.67,1064,11,11,999,100,6,217.65,39.24,"MEDIUM",100
"6h",6,25,300,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,1232,1232,11704,1950.67,1950.67,1064,11,11,999,100,6,217.65,39.24,"MEDIUM",100
"12h",12,25,0,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,2465,661,6280,523.33,1949.26,6280,0,27,0,26.8,3.22,217.48,0,"HIGH",100
"12h",12,25,5,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,2465,1038,9861,821.75,1950.18,1972.2,5,27,18.5,42.1,5.06,217.6,0,"HIGH",100
"12h",12,25,10,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,2465,1416,13452,1121,1950.68,1345.2,10,27,37,57.5,6.9,217.65,0,"HIGH",98.9
"12h",12,25,20,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,2465,2170,20615,1717.92,1951.16,1030.75,20,27,74.1,88,10.57,217.71,0,"HIGH",94
"12h",12,25,50,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,2465,2465,23418,1951.5,1951.5,867.33,27,27,185.2,100,12,217.74,35.39,"MEDIUM",100
"12h",12,25,100,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,2465,2465,23418,1951.5,1951.5,867.33,27,27,370.4,100,12,217.74,35.39,"MEDIUM",100
"12h",12,25,150,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,2465,2465,23418,1951.5,1951.5,867.33,27,27,555.6,100,12,217.74,35.39,"MEDIUM",100
"12h",12,25,200,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,2465,2465,23418,1951.5,1951.5,867.33,27,27,740.7,100,12,217.74,35.39,"MEDIUM",100
"12h",12,25,300,1,10,"Lutador","Subúrbio Silencioso",701,80,9,8.52,17.52,2465,2465,23418,1951.5,1951.5,867.33,27,27,999,100,12,217.74,35.39,"MEDIUM",100
"6h",6,25,0,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,1237,241,2121,353.5,1807.11,2121,0,14,0,19.6,1.17,209.44,0,"HIGH",33.8
"6h",6,25,5,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,1237,633,5570,928.33,1811.44,1114,5,14,35.7,51.2,3.07,209.98,0,"HIGH",56.5
"6h",6,25,10,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,1237,1025,9020,1503.33,1812.66,902,10,14,71.4,82.9,4.98,210.1,0,"HIGH",77.1
"6h",6,25,20,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,1237,1237,10886,1814.33,1814.33,777.57,14,14,142.9,100,6,210.29,42.38,"MEDIUM",93
"6h",6,25,50,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,1237,1237,10886,1814.33,1814.33,777.57,14,14,357.1,100,6,210.29,42.38,"MEDIUM",93
"6h",6,25,100,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,1237,1237,10886,1814.33,1814.33,777.57,14,14,714.3,100,6,210.29,42.38,"MEDIUM",93
"6h",6,25,150,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,1237,1237,10886,1814.33,1814.33,777.57,14,14,999,100,6,210.29,42.38,"MEDIUM",93
"6h",6,25,200,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,1237,1237,10886,1814.33,1814.33,777.57,14,14,999,100,6,210.29,42.38,"MEDIUM",93
"6h",6,25,300,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,1237,1237,10886,1814.33,1814.33,777.57,14,14,999,100,6,210.29,42.38,"MEDIUM",93
"12h",12,25,0,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,2474,241,2121,176.75,1807.11,2121,0,30,0,9.8,1.17,209.44,0,"HIGH",33.8
"12h",12,25,5,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,2474,633,5570,464.17,1811.44,1114,5,30,16.7,25.6,3.07,209.98,0,"HIGH",56.5
"12h",12,25,10,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,2474,1025,9020,751.67,1812.66,902,10,30,33.3,41.5,4.98,210.1,0,"HIGH",66.3
"12h",12,25,20,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,2474,1809,15919,1326.58,1813.41,795.95,20,30,66.7,73.2,8.78,210.19,0,"HIGH",72.6
"12h",12,25,50,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,2474,2474,21771,1814.25,1814.25,725.7,30,30,166.7,100,12,210.29,49.8,"MEDIUM",93
"12h",12,25,100,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,2474,2474,21771,1814.25,1814.25,725.7,30,30,333.3,100,12,210.29,49.8,"MEDIUM",93
"12h",12,25,150,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,2474,2474,21771,1814.25,1814.25,725.7,30,30,500,100,12,210.29,49.8,"MEDIUM",93
"12h",12,25,200,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,2474,2474,21771,1814.25,1814.25,725.7,30,30,666.7,100,12,210.29,49.8,"MEDIUM",93
"12h",12,25,300,1,10,"Assassino","Subúrbio Silencioso",246,80,9,8.46,17.46,2474,2474,21771,1814.25,1814.25,725.7,30,30,999,100,12,210.29,49.8,"MEDIUM",93
"6h",6,25,0,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,1261,267,2350,391.67,1843.88,2350,0,14,0,21.2,1.27,209.5,0,"HIGH",37.4
"6h",6,25,5,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,1261,667,5870,978.33,1847.82,1174,5,14,35.7,52.9,3.18,209.97,0,"HIGH",59.5
"6h",6,25,10,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,1261,1067,9390,1565,1848.81,939,10,14,71.4,84.6,5.08,210.08,0,"HIGH",80.2
"6h",6,25,20,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,1261,1261,11097,1849.5,1849.5,792.64,14,14,142.9,100,6,210.17,47.39,"MEDIUM",94.8
"6h",6,25,50,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,1261,1261,11097,1849.5,1849.5,792.64,14,14,357.1,100,6,210.17,47.39,"MEDIUM",94.8
"6h",6,25,100,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,1261,1261,11097,1849.5,1849.5,792.64,14,14,714.3,100,6,210.17,47.39,"MEDIUM",94.8
"6h",6,25,150,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,1261,1261,11097,1849.5,1849.5,792.64,14,14,999,100,6,210.17,47.39,"MEDIUM",94.8
"6h",6,25,200,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,1261,1261,11097,1849.5,1849.5,792.64,14,14,999,100,6,210.17,47.39,"MEDIUM",94.8
"6h",6,25,300,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,1261,1261,11097,1849.5,1849.5,792.64,14,14,999,100,6,210.17,47.39,"MEDIUM",94.8
"12h",12,25,0,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,2523,267,2350,195.83,1843.88,2350,0,30,0,10.6,1.27,209.5,0,"HIGH",37.4
"12h",12,25,5,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,2523,667,5870,489.17,1847.82,1174,5,30,16.7,26.5,3.18,209.97,0,"HIGH",59.5
"12h",12,25,10,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,2523,1067,9390,782.5,1848.81,939,10,30,33.3,42.3,5.08,210.08,0,"HIGH",69.1
"12h",12,25,20,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,2523,1867,16430,1369.17,1849.52,821.5,20,30,66.7,74,8.88,210.17,0,"HIGH",74.9
"12h",12,25,50,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,2523,2523,22202,1850.17,1850.17,740.07,30,30,166.7,100,12,210.25,54.1,"MEDIUM",94.8
"12h",12,25,100,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,2523,2523,22202,1850.17,1850.17,740.07,30,30,333.3,100,12,210.25,54.1,"MEDIUM",94.8
"12h",12,25,150,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,2523,2523,22202,1850.17,1850.17,740.07,30,30,500,100,12,210.25,54.1,"MEDIUM",94.8
"12h",12,25,200,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,2523,2523,22202,1850.17,1850.17,740.07,30,30,666.7,100,12,210.25,54.1,"MEDIUM",94.8
"12h",12,25,300,1,10,"Atirador","Subúrbio Silencioso",268,80,9,8.12,17.12,2523,2523,22202,1850.17,1850.17,740.07,30,30,999,100,12,210.25,54.1,"MEDIUM",94.8
"6h",6,25,0,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,1200,554,5263,877.17,1897.63,5263,0,10,0,46.2,2.77,227.72,0,"HIGH",83.8
"6h",6,25,5,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,1200,992,9424,1570.67,1899.14,1884.8,5,10,50,82.7,4.96,227.9,0,"HIGH",95.6
"6h",6,25,10,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,1200,1200,11400,1900,1900,1140,10,10,100,100,6,228,41.77,"MEDIUM",97.4
"6h",6,25,20,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,1200,1200,11400,1900,1900,1140,10,10,200,100,6,228,41.77,"MEDIUM",97.4
"6h",6,25,50,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,1200,1200,11400,1900,1900,1140,10,10,500,100,6,228,41.77,"MEDIUM",97.4
"6h",6,25,100,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,1200,1200,11400,1900,1900,1140,10,10,999,100,6,228,41.77,"MEDIUM",97.4
"6h",6,25,150,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,1200,1200,11400,1900,1900,1140,10,10,999,100,6,228,41.77,"MEDIUM",97.4
"6h",6,25,200,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,1200,1200,11400,1900,1900,1140,10,10,999,100,6,228,41.77,"MEDIUM",97.4
"6h",6,25,300,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,1200,1200,11400,1900,1900,1140,10,10,999,100,6,228,41.77,"MEDIUM",97.4
"12h",12,25,0,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,2401,554,5263,438.58,1897.63,5263,0,24,0,23.1,2.77,227.72,0,"HIGH",83.8
"12h",12,25,5,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,2401,992,9424,785.33,1899.14,1884.8,5,24,20.8,41.4,4.96,227.9,0,"HIGH",95.6
"12h",12,25,10,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,2401,1431,13595,1132.92,1899.8,1359.5,10,24,41.7,59.6,7.16,227.97,0,"HIGH",100
"12h",12,25,20,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,2401,2308,21926,1827.17,1900.23,1096.3,20,24,83.3,96.2,11.54,228.03,0,"HIGH",100
"12h",12,25,50,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,2401,2401,22810,1900.83,1900.83,950.42,24,24,208.3,100,12,228.1,46.66,"MEDIUM",97.4
"12h",12,25,100,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,2401,2401,22810,1900.83,1900.83,950.42,24,24,416.7,100,12,228.1,46.66,"MEDIUM",97.4
"12h",12,25,150,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,2401,2401,22810,1900.83,1900.83,950.42,24,24,625,100,12,228.1,46.66,"MEDIUM",97.4
"12h",12,25,200,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,2401,2401,22810,1900.83,1900.83,950.42,24,24,833.3,100,12,228.1,46.66,"MEDIUM",97.4
"12h",12,25,300,1,10,"Medico","Subúrbio Silencioso",632,100,9,8.99,17.99,2401,2401,22810,1900.83,1900.83,950.42,24,24,999,100,12,228.1,46.66,"MEDIUM",97.4
"6h",6,25,0,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,634,551,8926,1487.67,1709.63,8926,0,8,0,87,5.22,235.34,0,"HIGH",100
"6h",6,25,5,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,634,634,10271,1711.83,1711.83,2054.2,5,8,62.5,100,6,235.64,17.51,"HIGH",100
"6h",6,25,10,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,634,634,10271,1711.83,1711.83,1283.88,8,8,125,100,6,235.64,37.04,"MEDIUM",100
"6h",6,25,20,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,634,634,10271,1711.83,1711.83,1283.88,8,8,250,100,6,235.64,37.04,"MEDIUM",100
"6h",6,25,50,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,634,634,10271,1711.83,1711.83,1283.88,8,8,625,100,6,235.64,37.04,"MEDIUM",100
"6h",6,25,100,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,634,634,10271,1711.83,1711.83,1283.88,8,8,999,100,6,235.64,37.04,"MEDIUM",100
"6h",6,25,150,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,634,634,10271,1711.83,1711.83,1283.88,8,8,999,100,6,235.64,37.04,"MEDIUM",100
"6h",6,25,200,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,634,634,10271,1711.83,1711.83,1283.88,8,8,999,100,6,235.64,37.04,"MEDIUM",100
"6h",6,25,300,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,634,634,10271,1711.83,1711.83,1283.88,8,8,999,100,6,235.64,37.04,"MEDIUM",100
"12h",12,25,0,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,1268,551,8926,743.83,1709.63,8926,0,26,0,43.5,5.22,235.34,0,"HIGH",100
"12h",12,25,5,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,1268,730,11826,985.5,1710.43,2365.2,5,26,19.2,57.6,6.91,235.45,0,"HIGH",100
"12h",12,25,10,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,1268,909,14726,1227.17,1710.92,1472.6,10,26,38.5,71.7,8.61,235.51,0,"HIGH",100
"12h",12,25,20,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,1268,1268,20542,1711.83,1711.83,1027.1,20,26,76.9,100,12,235.64,0.11,"HIGH",100
"12h",12,25,50,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,1268,1268,20542,1711.83,1711.83,790.08,26,26,192.3,100,12,235.64,39.17,"MEDIUM",100
"12h",12,25,100,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,1268,1268,20542,1711.83,1711.83,790.08,26,26,384.6,100,12,235.64,39.17,"MEDIUM",100
"12h",12,25,150,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,1268,1268,20542,1711.83,1711.83,790.08,26,26,576.9,100,12,235.64,39.17,"MEDIUM",100
"12h",12,25,200,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,1268,1268,20542,1711.83,1711.83,790.08,26,26,769.2,100,12,235.64,39.17,"MEDIUM",100
"12h",12,25,300,2,20,"Lutador","Distrito da Ferrugem",1229,80,9,25.05,34.05,1268,1268,20542,1711.83,1711.83,790.08,26,26,999,100,12,235.64,39.17,"MEDIUM",100
"6h",6,25,0,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,666,194,2871,478.5,1636.4,2871,0,14,0,29.2,1.75,228.89,0,"HIGH",32.2
"6h",6,25,5,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,666,387,5728,954.67,1640.83,1145.6,5,14,35.7,58.2,3.49,229.48,0,"HIGH",55.8
"6h",6,25,10,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,666,580,8584,1430.67,1642.12,858.4,10,14,71.4,87.1,5.23,229.68,0,"HIGH",83.6
"6h",6,25,20,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,666,666,9857,1642.83,1642.83,704.07,14,14,142.9,100,6,229.77,35.67,"MEDIUM",96
"6h",6,25,50,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,666,666,9857,1642.83,1642.83,704.07,14,14,357.1,100,6,229.77,35.67,"MEDIUM",96
"6h",6,25,100,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,666,666,9857,1642.83,1642.83,704.07,14,14,714.3,100,6,229.77,35.67,"MEDIUM",96
"6h",6,25,150,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,666,666,9857,1642.83,1642.83,704.07,14,14,999,100,6,229.77,35.67,"MEDIUM",96
"6h",6,25,200,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,666,666,9857,1642.83,1642.83,704.07,14,14,999,100,6,229.77,35.67,"MEDIUM",96
"6h",6,25,300,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,666,666,9857,1642.83,1642.83,704.07,14,14,999,100,6,229.77,35.67,"MEDIUM",96
"12h",12,25,0,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,1333,194,2871,239.25,1636.4,2871,0,32,0,14.6,1.75,228.89,0,"HIGH",32.2
"12h",12,25,5,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,1333,387,5728,477.33,1640.83,1145.6,5,32,15.6,29.1,3.49,229.48,0,"HIGH",48.4
"12h",12,25,10,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,1333,580,8584,715.33,1642.12,858.4,10,32,31.3,43.6,5.23,229.68,0,"HIGH",58.3
"12h",12,25,20,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,1333,967,14312,1192.67,1643.3,715.6,20,32,62.5,72.6,8.71,229.83,0,"HIGH",69.7
"12h",12,25,50,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,1333,1333,19728,1644,1644,616.5,32,32,156.3,100,12,229.94,50.42,"MEDIUM",96
"12h",12,25,100,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,1333,1333,19728,1644,1644,616.5,32,32,312.5,100,12,229.94,50.42,"MEDIUM",96
"12h",12,25,150,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,1333,1333,19728,1644,1644,616.5,32,32,468.8,100,12,229.94,50.42,"MEDIUM",96
"12h",12,25,200,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,1333,1333,19728,1644,1644,616.5,32,32,625,100,12,229.94,50.42,"MEDIUM",96
"12h",12,25,300,2,20,"Assassino","Distrito da Ferrugem",402,80,9,23.39,32.39,1333,1333,19728,1644,1644,616.5,32,32,937.5,100,12,229.94,50.42,"MEDIUM",96
"6h",6,25,0,2,20,"Atirador","Distrito da Ferrugem",424,80,9,23.39,32.39,666,225,3330,555,1637.67,3330,0,13,0,33.9,2.03,208.03,0,"HIGH",37.3
"6h",6,25,5,2,20,"Atirador","Distrito da Ferrugem",424,80,9,23.39,32.39,666,438,6482,1080.33,1641.1,1296.4,5,13,38.5,65.8,3.95,208.48,0,"HIGH",63.1
"6h",6,25,10,2,20,"Atirador","Distrito da Ferrugem",424,80,9,23.39,32.39,666,651,9635,1605.83,1642.46,963.5,10,13,76.9,97.8,5.87,208.63,0,"HIGH",93.8
"6h",6,25,20,2,20,"Atirador","Distrito da Ferrugem",424,80,9,23.39,32.39,666,666,9857,1642.83,1642.83,758.23,13,13,153.8,100,6,208.68,49.98,"MEDIUM",96
"6h",6,25,50,2,20,"Atirador","Distrito da Ferrugem",424,80,9,23.39,32.39,666,666,9857,1642.83,1642.83,758.23,13,13,384.6,100,6,208.68,49.98,"MEDIUM",96
"6h",6,25,100,2,20,"Atirador","Distrito da Ferrugem",424,80,9,23.39,32.39,666,666,9857,1642.83,1642.83,758.23,13,13,769.2,100,6,208.68,49.98,"MEDIUM",96
