balanceVersion,tier,bossName,difficulty,bossLevel,className,gear,projectedEquipment,participantCount,targetTtkSeconds,expectedTtkSeconds,expectedTtkMinutes,readinessRatio,damagePerSecondPerPlayer,scalingDamagePerSecondPerPlayer,maxHp
2,5,"Besta de Descontaminação","EXTERMINIO",50,"Médico","CURRENT",false,2,2880,2880,48,1,76.5584,76.5584,440976
2,5,"Besta de Descontaminação","EXTERMINIO",50,"Médico","CURRENT",false,3,2400,2400,40,1,76.5584,76.5584,551220
2,5,"Besta de Descontaminação","EXTERMINIO",50,"Médico","CURRENT",false,5,2400,2400,40,1,76.5584,76.5584,918701
2,5,"Besta de Descontaminação","EXTERMINIO",50,"Médico","CURRENT",false,10,2100,2100,35,1,76.5584,76.5584,1607726
2,6,"Forneiro Cinzento","CONTENCAO",55,"Lutador","PREVIOUS",false,1,2700,3374.99,56.25,0.8,73.9658,92.4572,249634
2,6,"Forneiro Cinzento","CONTENCAO",55,"Lutador","PREVIOUS",false,2,2100,2625,43.75,0.8,73.9658,92.4572,388320
2,6,"Forneiro Cinzento","CONTENCAO",55,"Lutador","PREVIOUS",false,3,1800,2250,37.5,0.8,73.9658,92.4572,499269
2,6,"Forneiro Cinzento","CONTENCAO",55,"Lutador","PREVIOUS",false,5,1800,2250,37.5,0.8,73.9658,92.4572,832115
2,6,"Forneiro Cinzento","CONTENCAO",55,"Lutador","PREVIOUS",false,10,1500,1875,31.25,0.8,73.9658,92.4572,1386858
2,6,"Forneiro Cinzento","CONTENCAO",55,"Lutador","CURRENT",true,1,2700,2700,45,1,76.8801,76.8801,207576
2,6,"Forneiro Cinzento","CONTENCAO",55,"Lutador","CURRENT",true,2,2100,2100,35,1,76.8801,76.8801,322897
2,6,"Forneiro Cinzento","CONTENCAO",55,"Lutador","CURRENT",true,3,1800,1800,30,1,76.8801,76.8801,415153
2,6,"Forneiro Cinzento","CONTENCAO",55,"Lutador","CURRENT",true,5,1800,1800,30,1,76.8801,76.8801,691921
2,6,"Forneiro Cinzento","CONTENCAO",55,"Lutador","CURRENT",true,10,1500,1500,25,1,76.8801,76.8801,1153202
2,6,"Forneiro Cinzento","CONTENCAO",55,"Assassino","PREVIOUS",false,1,2700,3375,56.25,0.8,68.1794,85.2242,230105
2,6,"Forneiro Cinzento","CONTENCAO",55,"Assassino","PREVIOUS",false,2,2100,2625,43.75,0.8,68.1794,85.2242,357942
2,6,"Forneiro Cinzento","CONTENCAO",55,"Assassino","PREVIOUS",false,3,1800,2250,37.5,0.8,68.1794,85.2242,460211
2,6,"Forneiro Cinzento","CONTENCAO",55,"Assassino","PREVIOUS",false,5,1800,2250,37.5,0.8,68.1794,85.2242,767018
2,6,"Forneiro Cinzento","CONTENCAO",55,"Assassino","PREVIOUS",false,10,1500,1875,31.25,0.8,68.1794,85.2242,1278363
2,6,"Forneiro Cinzento","CONTENCAO",55,"Assassino","CURRENT",true,1,2700,2700.01,45,1,70.7558,70.7558,191041
2,6,"Forneiro Cinzento","CONTENCAO",55,"Assassino","CURRENT",true,2,2100,2100,35,1,70.7558,70.7558,297174
2,6,"Forneiro Cinzento","CONTENCAO",55,"Assassino","CURRENT",true,3,1800,1800,30,1,70.7558,70.7558,382081
2,6,"Forneiro Cinzento","CONTENCAO",55,"Assassino","CURRENT",true,5,1800,1800,30,1,70.7558,70.7558,636802
2,6,"Forneiro Cinzento","CONTENCAO",55,"Assassino","CURRENT",true,10,1500,1500,25,1,70.7558,70.7558,1061337
2,6,"Forneiro Cinzento","CONTENCAO",55,"Atirador","PREVIOUS",false,1,2700,3375,56.25,0.8,68.7707,85.9633,232101
2,6,"Forneiro Cinzento","CONTENCAO",55,"Atirador","PREVIOUS",false,2,2100,2625,43.75,0.8,68.7707,85.9633,361046
2,6,"Forneiro Cinzento","CONTENCAO",55,"Atirador","PREVIOUS",false,3,1800,2250,37.5,0.8,68.7707,85.9633,464202
2,6,"Forneiro Cinzento","CONTENCAO",55,"Atirador","PREVIOUS",false,5,1800,2250,37.5,0.8,68.7707,85.9633,773670
2,6,"Forneiro Cinzento","CONTENCAO",55,"Atirador","PREVIOUS",false,10,1500,1875,31.25,0.8,68.7707,85.9633,1289450
2,6,"Forneiro Cinzento","CONTENCAO",55,"Atirador","CURRENT",true,1,2700,2700,45,1,71.3893,71.3893,192751
2,6,"Forneiro Cinzento","CONTENCAO",55,"Atirador","CURRENT",true,2,2100,2100,35,1,71.3893,71.3893,299835
2,6,"Forneiro Cinzento","CONTENCAO",55,"Atirador","CURRENT",true,3,1800,1800,30,1,71.3893,71.3893,385502
2,6,"Forneiro Cinzento","CONTENCAO",55,"Atirador","CURRENT",true,5,1800,1800,30,1,71.3893,71.3893,642504
2,6,"Forneiro Cinzento","CONTENCAO",55,"Atirador","CURRENT",true,10,1500,1500,25,1,71.3893,71.3893,1070840
2,6,"Forneiro Cinzento","CONTENCAO",55,"Médico","PREVIOUS",false,1,2700,3375,56.25,0.8,80.9349,101.1686,273155
2,6,"Forneiro Cinzento","CONTENCAO",55,"Médico","PREVIOUS",false,2,2100,2625,43.75,0.8,80.9349,101.1686,424908
2,6,"Forneiro Cinzento","CONTENCAO",55,"Médico","PREVIOUS",false,3,1800,2250,37.5,0.8,80.9349,101.1686,546311
2,6,"Forneiro Cinzento","CONTENCAO",55,"Médico","PREVIOUS",false,5,1800,2250,37.5,0.8,80.9349,101.1686,910518
2,6,"Forneiro Cinzento","CONTENCAO",55,"Médico","PREVIOUS",false,10,1500,1875,31.25,0.8,80.9349,101.1686,1517530
2,6,"Forneiro Cinzento","CONTENCAO",55,"Médico","CURRENT",true,1,2700,2700,45,1,84.3562,84.3562,227762
2,6,"Forneiro Cinzento","CONTENCAO",55,"Médico","CURRENT",true,2,2100,2100,35,1,84.3562,84.3562,354296
2,6,"Forneiro Cinzento","CONTENCAO",55,"Médico","CURRENT",true,3,1800,1800,30,1,84.3562,84.3562,455523
2,6,"Forneiro Cinzento","CONTENCAO",55,"Médico","CURRENT",true,5,1800,1800,30,1,84.3562,84.3562,759205
2,6,"Forneiro Cinzento","CONTENCAO",55,"Médico","CURRENT",true,10,1500,1500,25,1,84.3562,84.3562,1265342
2,6,"Tanque Vivo","EXTERMINIO",60,"Lutador","PREVIOUS",false,1,3600,4500,75,0.8,77.6916,97.1145,349612
2,6,"Tanque Vivo","EXTERMINIO",60,"Lutador","PREVIOUS",false,2,2880,3600,60,0.8,77.6916,97.1145,559380
2,6,"Tanque Vivo","EXTERMINIO",60,"Lutador","PREVIOUS",false,3,2400,3000,50,0.8,77.6916,97.1145,699224
2,6,"Tanque Vivo","EXTERMINIO",60,"Lutador","PREVIOUS",false,5,2400,3000,50,0.8,77.6916,97.1145,1165374
2,6,"Tanque Vivo","EXTERMINIO",60,"Lutador","PREVIOUS",false,10,2100,2625,43.75,0.8,77.6916,97.1145,2039404
2,6,"Tanque Vivo","EXTERMINIO",60,"Lutador","CURRENT",true,1,3600,3600,60,1,80.5508,80.5508,289983
2,6,"Tanque Vivo","EXTERMINIO",60,"Lutador","CURRENT",true,2,2880,2880,48,1,80.5508,80.5508,463972
2,6,"Tanque Vivo","EXTERMINIO",60,"Lutador","CURRENT",true,3,2400,2400,40,1,80.5508,80.5508,579965
2,6,"Tanque Vivo","EXTERMINIO",60,"Lutador","CURRENT",true,5,2400,2400,40,1,80.5508,80.5508,966609
2,6,"Tanque Vivo","EXTERMINIO",60,"Lutador","CURRENT",true,10,2100,2100,35,1,80.5508,80.5508,1691566
2,6,"Tanque Vivo","EXTERMINIO",60,"Assassino","PREVIOUS",false,1,3600,4500,75,0.8,71.6004,89.5005,322202
2,6,"Tanque Vivo","EXTERMINIO",60,"Assassino","PREVIOUS",false,2,2880,3600,60,0.8,71.6004,89.5005,515523
2,6,"Tanque Vivo","EXTERMINIO",60,"Assassino","PREVIOUS",false,3,2400,3000,50,0.8,71.6004,89.5005,644404
2,6,"Tanque Vivo","EXTERMINIO",60,"Assassino","PREVIOUS",false,5,2400,3000,50,0.8,71.6004,89.5005,1074006
2,6,"Tanque Vivo","EXTERMINIO",60,"Assassino","PREVIOUS",false,10,2100,2625,43.75,0.8,71.6004,89.5005,1879510
2,6,"Tanque Vivo","EXTERMINIO",60,"Assassino","CURRENT",true,1,3600,3600,60,1,74.128,74.128,266861
2,6,"Tanque Vivo","EXTERMINIO",60,"Assassino","CURRENT",true,2,2880,2880,48,1,74.128,74.128,426977
2,6,"Tanque Vivo","EXTERMINIO",60,"Assassino","CURRENT",true,3,2400,2400,40,1,74.128,74.128,533722
2,6,"Tanque Vivo","EXTERMINIO",60,"Assassino","CURRENT",true,5,2400,2400,40,1,74.128,74.128,889536
2,6,"Tanque Vivo","EXTERMINIO",60,"Assassino","CURRENT",true,10,2100,2100,35,1,74.128,74.128,1556689
2,6,"Tanque Vivo","EXTERMINIO",60,"Atirador","PREVIOUS",false,1,3600,4500,75,0.8,72.1805,90.2256,324812
2,6,"Tanque Vivo","EXTERMINIO",60,"Atirador","PREVIOUS",false,2,2880,3600,60,0.8,72.1805,90.2256,519700
2,6,"Tanque Vivo","EXTERMINIO",60,"Atirador","PREVIOUS",false,3,2400,3000,50,0.8,72.1805,90.2256,649625
2,6,"Tanque Vivo","EXTERMINIO",60,"Atirador","PREVIOUS",false,5,2400,3000,50,0.8,72.1805,90.2256,1082708
2,6,"Tanque Vivo","EXTERMINIO",60,"Atirador","PREVIOUS",false,10,2100,2625,43.75,0.8,72.1805,90.2256,1894738
2,6,"Tanque Vivo","EXTERMINIO",60,"Atirador","CURRENT",true,1,3600,3599.99,60,1,74.7496,74.7496,269098
2,6,"Tanque Vivo","EXTERMINIO",60,"Atirador","CURRENT",true,2,2880,2880,48,1,74.7496,74.7496,430558
2,6,"Tanque Vivo","EXTERMINIO",60,"Atirador","CURRENT",true,3,2400,2400,40,1,74.7496,74.7496,538197
2,6,"Tanque Vivo","EXTERMINIO",60,"Atirador","CURRENT",true,5,2400,2400,40,1,74.7496,74.7496,896995
2,6,"Tanque Vivo","EXTERMINIO",60,"Atirador","CURRENT",true,10,2100,2100,35,1,74.7496,74.7496,1569741
2,6,"Tanque Vivo","EXTERMINIO",60,"Médico","PREVIOUS",false,1,3600,4500,75,0.8,84.9431,106.1789,382244
2,6,"Tanque Vivo","EXTERMINIO",60,"Médico","PREVIOUS",false,2,2880,3600,60,0.8,84.9431,106.1789,611590
2,6,"Tanque Vivo","EXTERMINIO",60,"Médico","PREVIOUS",false,3,2400,3000,50,0.8,84.9431,106.1789,764488
2,6,"Tanque Vivo","EXTERMINIO",60,"Médico","PREVIOUS",false,5,2400,3000,50,0.8,84.9431,106.1789,1274147
2,6,"Tanque Vivo","EXTERMINIO",60,"Médico","PREVIOUS",false,10,2100,2625,43.75,0.8,84.9431,106.1789,2229757
2,6,"Tanque Vivo","EXTERMINIO",60,"Médico","CURRENT",true,1,3600,3600,60,1,88.2996,88.2996,317878
2,6,"Tanque Vivo","EXTERMINIO",60,"Médico","CURRENT",true,2,2880,2880,48,1,88.2996,88.2996,508606
2,6,"Tanque Vivo","EXTERMINIO",60,"Médico","CURRENT",true,3,2400,2400,40,1,88.2996,88.2996,635757
2,6,"Tanque Vivo","EXTERMINIO",60,"Médico","CURRENT",true,5,2400,2400,40,1,88.2996,88.2996,1059595
2,6,"Tanque Vivo","EXTERMINIO",60,"Médico","CURRENT",true,10,2100,2100,35,1,88.2996,88.2996,1854291
2,7,"Colosso do Viaduto","CONTENCAO",65,"Lutador","PREVIOUS",true,1,2700,3374.99,56.25,0.8,84.2046,105.2557,284190
2,7,"Colosso do Viaduto","CONTENCAO",65,"Lutador","PREVIOUS",true,2,2100,2625,43.75,0.8,84.2046,105.2557,442074
2,7,"Colosso do Viaduto","CONTENCAO",65,"Lutador","PREVIOUS",true,3,1800,2250,37.5,0.8,84.2046,105.2557,568381
2,7,"Colosso do Viaduto","CONTENCAO",65,"Lutador","PREVIOUS",true,5,1800,2250,37.5,0.8,84.2046,105.2557,947302
2,7,"Colosso do Viaduto","CONTENCAO",65,"Lutador","PREVIOUS",true,10,1500,1875,31.25,0.8,84.2046,105.2557,1578836
2,7,"Colosso do Viaduto","CONTENCAO",65,"Lutador","CURRENT",true,1,2700,2700,45,1,86.8937,86.8937,234613
2,7,"Colosso do Viaduto","CONTENCAO",65,"Lutador","CURRENT",true,2,2100,2100,35,1,86.8937,86.8937,364953
2,7,"Colosso do Viaduto","CONTENCAO",65,"Lutador","CURRENT",true,3,1800,1800,30,1,86.8937,86.8937,469226
2,7,"Colosso do Viaduto","CONTENCAO",65,"Lutador","CURRENT",true,5,1800,1800,30,1,86.8937,86.8937,782043
2,7,"Colosso do Viaduto","CONTENCAO",65,"Lutador","CURRENT",true,10,1500,1500,25,1,86.8937,86.8937,1303405
2,7,"Colosso do Viaduto","CONTENCAO",65,"Assassino","PREVIOUS",true,1,2700,3374.99,56.25,0.8,77.4819,96.8524,261501
2,7,"Colosso do Viaduto","CONTENCAO",65,"Assassino","PREVIOUS",true,2,2100,2625,43.75,0.8,77.4819,96.8524,406780
2,7,"Colosso do Viaduto","CONTENCAO",65,"Assassino","PREVIOUS",true,3,1800,2250,37.5,0.8,77.4819,96.8524,523003
2,7,"Colosso do Viaduto","CONTENCAO",65,"Assassino","PREVIOUS",true,5,1800,2250,37.5,0.8,77.4819,96.8524,871672
2,7,"Colosso do Viaduto","CONTENCAO",65,"Assassino","PREVIOUS",true,10,1500,1875,31.25,0.8,77.4819,96.8524,1452786
2,7,"Colosso do Viaduto","CONTENCAO",65,"Assassino","CURRENT",true,1,2700,2700.01,45,1,79.9673,79.9673,215912
2,7,"Colosso do Viaduto","CONTENCAO",65,"Assassino","CURRENT",true,2,2100,2100,35,1,79.9673,79.9673,335862
2,7,"Colosso do Viaduto","CONTENCAO",65,"Assassino","CURRENT",true,3,1800,1800,30,1,79.9673,79.9673,431823
2,7,"Colosso do Viaduto","CONTENCAO",65,"Assassino","CURRENT",true,5,1800,1800,30,1,79.9673,79.9673,719705
2,7,"Colosso do Viaduto","CONTENCAO",65,"Assassino","CURRENT",true,10,1500,1500,25,1,79.9673,79.9673,1199509
2,7,"Colosso do Viaduto","CONTENCAO",65,"Atirador","PREVIOUS",true,1,2700,3375,56.25,0.8,78.0931,97.6163,263564
2,7,"Colosso do Viaduto","CONTENCAO",65,"Atirador","PREVIOUS",true,2,2100,2625,43.75,0.8,78.0931,97.6163,409989
2,7,"Colosso do Viaduto","CONTENCAO",65,"Atirador","PREVIOUS",true,3,1800,2250,37.5,0.8,78.0931,97.6163,527128
2,7,"Colosso do Viaduto","CONTENCAO",65,"Atirador","PREVIOUS",true,5,1800,2250,37.5,0.8,78.0931,97.6163,878547
2,7,"Colosso do Viaduto","CONTENCAO",65,"Atirador","PREVIOUS",true,10,1500,1875,31.25,0.8,78.0931,97.6163,1464245
2,7,"Colosso do Viaduto","CONTENCAO",65,"Atirador","CURRENT",true,1,2700,2700,45,1,81.1896,81.1896,219212
2,7,"Colosso do Viaduto","CONTENCAO",65,"Atirador","CURRENT",true,2,2100,2100,35,1,81.1896,81.1896,340996
2,7,"Colosso do Viaduto","CONTENCAO",65,"Atirador","CURRENT",true,3,1800,1800,30,1,81.1896,81.1896,438424
2,7,"Colosso do Viaduto","CONTENCAO",65,"Atirador","CURRENT",true,5,1800,1800,30,1,81.1896,81.1896,730706
2,7,"Colosso do Viaduto","CONTENCAO",65,"Atirador","CURRENT",true,10,1500,1500,25,1,81.1896,81.1896,1217843
2,7,"Colosso do Viaduto","CONTENCAO",65,"Médico","PREVIOUS",true,1,2700,3375,56.25,0.8,92.2311,115.2889,311280
2,7,"Colosso do Viaduto","CONTENCAO",65,"Médico","PREVIOUS",true,2,2100,2625,43.75,0.8,92.2311,115.2889,484213
2,7,"Colosso do Viaduto","CONTENCAO",65,"Médico","PREVIOUS",true,3,1800,2250,37.5,0.8,92.2311,115.2889,622560
2,7,"Colosso do Viaduto","CONTENCAO",65,"Médico","PREVIOUS",true,5,1800,2250,37.5,0.8,92.2311,115.2889,1037600
2,7,"Colosso do Viaduto","CONTENCAO",65,"Médico","PREVIOUS",true,10,1500,1875,31.25,0.8,92.2311,115.2889,1729334
2,7,"Colosso do Viaduto","CONTENCAO",65,"Médico","CURRENT",true,1,2700,2700,45,1,95.1647,95.1647,256945
2,7,"Colosso do Viaduto","CONTENCAO",65,"Médico","CURRENT",true,2,2100,2100,35,1,95.1647,95.1647,399692
2,7,"Colosso do Viaduto","CONTENCAO",65,"Médico","CURRENT",true,3,1800,1800,30,1,95.1647,95.1647,513890
2,7,"Colosso do Viaduto","CONTENCAO",65,"Médico","CURRENT",true,5,1800,1800,30,1,95.1647,95.1647,856483
2,7,"Colosso do Viaduto","CONTENCAO",65,"Médico","CURRENT",true,10,1500,1500,25,1,95.1647,95.1647,1427471
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Lutador","PREVIOUS",true,1,3600,4499.99,75,0.8,87.4885,109.3607,393698
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Lutador","PREVIOUS",true,2,2880,3600,60,0.8,87.4885,109.3607,629918
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Lutador","PREVIOUS",true,3,2400,3000,50,0.8,87.4885,109.3607,787397
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Lutador","PREVIOUS",true,5,2400,3000,50,0.8,87.4885,109.3607,1312328
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Lutador","PREVIOUS",true,10,2100,2625,43.75,0.8,87.4885,109.3607,2296574
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Lutador","CURRENT",true,1,3600,3600,60,1,90.1248,90.1248,324449
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Lutador","CURRENT",true,2,2880,2880,48,1,90.1248,90.1248,519119
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Lutador","CURRENT",true,3,2400,2400,40,1,90.1248,90.1248,648899
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Lutador","CURRENT",true,5,2400,2400,40,1,90.1248,90.1248,1081498
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Lutador","CURRENT",true,10,2100,2100,35,1,90.1248,90.1248,1892622
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Assassino","PREVIOUS",true,1,3600,4500,75,0.8,80.4984,100.623,362243
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Assassino","PREVIOUS",true,2,2880,3600,60,0.8,80.4984,100.623,579589
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Assassino","PREVIOUS",true,3,2400,3000,50,0.8,80.4984,100.623,724486
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Assassino","PREVIOUS",true,5,2400,3000,50,0.8,80.4984,100.623,1207476
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Assassino","PREVIOUS",true,10,2100,2625,43.75,0.8,80.4984,100.623,2113084
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Assassino","CURRENT",true,1,3600,3600,60,1,82.935,82.935,298566
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Assassino","CURRENT",true,2,2880,2880,48,1,82.935,82.935,477705
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Assassino","CURRENT",true,3,2400,2400,40,1,82.935,82.935,597132
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Assassino","CURRENT",true,5,2400,2400,40,1,82.935,82.935,995220
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Assassino","CURRENT",true,10,2100,2100,35,1,82.935,82.935,1741634
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Atirador","PREVIOUS",true,1,3600,4500,75,0.8,81.0976,101.372,364939
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Atirador","PREVIOUS",true,2,2880,3600,60,0.8,81.0976,101.372,583903
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Atirador","PREVIOUS",true,3,2400,3000,50,0.8,81.0976,101.372,729878
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Atirador","PREVIOUS",true,5,2400,3000,50,0.8,81.0976,101.372,1216464
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Atirador","PREVIOUS",true,10,2100,2625,43.75,0.8,81.0976,101.372,2128811
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Atirador","CURRENT",true,1,3600,3600,60,1,84.1333,84.1333,302880
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Atirador","CURRENT",true,2,2880,2880,48,1,84.1333,84.1333,484608
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Atirador","CURRENT",true,3,2400,2400,40,1,84.1333,84.1333,605760
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Atirador","CURRENT",true,5,2400,2400,40,1,84.1333,84.1333,1009599
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Atirador","CURRENT",true,10,2100,2100,35,1,84.1333,84.1333,1766799
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Médico","PREVIOUS",true,1,3600,4500,75,0.8,95.7569,119.6962,430906
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Médico","PREVIOUS",true,2,2880,3600,60,0.8,95.7569,119.6962,689450
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Médico","PREVIOUS",true,3,2400,3000,50,0.8,95.7569,119.6962,861813
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Médico","PREVIOUS",true,5,2400,3000,50,0.8,95.7569,119.6962,1436354
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Médico","PREVIOUS",true,10,2100,2625,43.75,0.8,95.7569,119.6962,2513620
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Médico","CURRENT",true,1,3600,3600,60,1,98.6329,98.6329,355079
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Médico","CURRENT",true,2,2880,2880,48,1,98.6329,98.6329,568126
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Médico","CURRENT",true,3,2400,2400,40,1,98.6329,98.6329,710157
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Médico","CURRENT",true,5,2400,2400,40,1,98.6329,98.6329,1183595
2,7,"Patrulheiro Esmagado","EXTERMINIO",70,"Médico","CURRENT",true,10,2100,2100,35,1,98.6329,98.6329,2071292
2,8,"Protótipo H-08","CONTENCAO",75,"Lutador","PREVIOUS",true,1,2700,3375.01,56.25,0.8,93.3729,116.7161,315134
2,8,"Protótipo H-08","CONTENCAO",75,"Lutador","PREVIOUS",true,2,2100,2625,43.75,0.8,93.3729,116.7161,490208
2,8,"Protótipo H-08","CONTENCAO",75,"Lutador","PREVIOUS",true,3,1800,2250,37.5,0.8,93.3729,116.7161,630267
2,8,"Protótipo H-08","CONTENCAO",75,"Lutador","PREVIOUS",true,5,1800,2250,37.5,0.8,93.3729,116.7161,1050445
2,8,"Protótipo H-08","CONTENCAO",75,"Lutador","PREVIOUS",true,10,1500,1875,31.25,0.8,93.3729,116.7161,1750742
2,8,"Protótipo H-08","CONTENCAO",75,"Lutador","CURRENT",true,1,2700,2700,45,1,96.2382,96.2382,259843
2,8,"Protótipo H-08","CONTENCAO",75,"Lutador","CURRENT",true,2,2100,2100,35,1,96.2382,96.2382,404200
2,8,"Protótipo H-08","CONTENCAO",75,"Lutador","CURRENT",true,3,1800,1800,30,1,96.2382,96.2382,519686
2,8,"Protótipo H-08","CONTENCAO",75,"Lutador","CURRENT",true,5,1800,1800,30,1,96.2382,96.2382,866144
2,8,"Protótipo H-08","CONTENCAO",75,"Lutador","CURRENT",true,10,1500,1500,25,1,96.2382,96.2382,1443573
2,8,"Protótipo H-08","CONTENCAO",75,"Assassino","PREVIOUS",true,1,2700,3375,56.25,0.8,85.9154,107.3942,289964
2,8,"Protótipo H-08","CONTENCAO",75,"Assassino","PREVIOUS",true,2,2100,2625,43.75,0.8,85.9154,107.3942,451056
2,8,"Protótipo H-08","CONTENCAO",75,"Assassino","PREVIOUS",true,3,1800,2250,37.5,0.8,85.9154,107.3942,579929
2,8,"Protótipo H-08","CONTENCAO",75,"Assassino","PREVIOUS",true,5,1800,2250,37.5,0.8,85.9154,107.3942,966548
2,8,"Protótipo H-08","CONTENCAO",75,"Assassino","PREVIOUS",true,10,1500,1875,31.25,0.8,85.9154,107.3942,1610913
2,8,"Protótipo H-08","CONTENCAO",75,"Assassino","CURRENT",true,1,2700,2700.01,45,1,88.9769,88.9769,240238
2,8,"Protótipo H-08","CONTENCAO",75,"Assassino","CURRENT",true,2,2100,2100,35,1,88.9769,88.9769,373703
2,8,"Protótipo H-08","CONTENCAO",75,"Assassino","CURRENT",true,3,1800,1800,30,1,88.9769,88.9769,480475
2,8,"Protótipo H-08","CONTENCAO",75,"Assassino","CURRENT",true,5,1800,1800,30,1,88.9769,88.9769,800792
2,8,"Protótipo H-08","CONTENCAO",75,"Assassino","CURRENT",true,10,1500,1500,25,1,88.9769,88.9769,1334653
2,8,"Protótipo H-08","CONTENCAO",75,"Atirador","PREVIOUS",true,1,2700,3375,56.25,0.8,87.0929,108.8661,293938
2,8,"Protótipo H-08","CONTENCAO",75,"Atirador","PREVIOUS",true,2,2100,2625,43.75,0.8,87.0929,108.8661,457238
2,8,"Protótipo H-08","CONTENCAO",75,"Atirador","PREVIOUS",true,3,1800,2250,37.5,0.8,87.0929,108.8661,587877
2,8,"Protótipo H-08","CONTENCAO",75,"Atirador","PREVIOUS",true,5,1800,2250,37.5,0.8,87.0929,108.8661,979795
2,8,"Protótipo H-08","CONTENCAO",75,"Atirador","PREVIOUS",true,10,1500,1875,31.25,0.8,87.0929,108.8661,1632991
2,8,"Protótipo H-08","CONTENCAO",75,"Atirador","CURRENT",true,1,2700,2700,45,1,89.8404,89.8404,242569
2,8,"Protótipo H-08","CONTENCAO",75,"Atirador","CURRENT",true,2,2100,2100,35,1,89.8404,89.8404,377330
2,8,"Protótipo H-08","CONTENCAO",75,"Atirador","CURRENT",true,3,1800,1800,30,1,89.8404,89.8404,485138
2,8,"Protótipo H-08","CONTENCAO",75,"Atirador","CURRENT",true,5,1800,1800,30,1,89.8404,89.8404,808563
2,8,"Protótipo H-08","CONTENCAO",75,"Atirador","CURRENT",true,10,1500,1500,25,1,89.8404,89.8404,1347606
2,8,"Protótipo H-08","CONTENCAO",75,"Médico","PREVIOUS",true,1,2700,3375,56.25,0.8,102.1258,127.6572,344675
2,8,"Protótipo H-08","CONTENCAO",75,"Médico","PREVIOUS",true,2,2100,2625,43.75,0.8,102.1258,127.6572,536160
2,8,"Protótipo H-08","CONTENCAO",75,"Médico","PREVIOUS",true,3,1800,2250,37.5,0.8,102.1258,127.6572,689349
2,8,"Protótipo H-08","CONTENCAO",75,"Médico","PREVIOUS",true,5,1800,2250,37.5,0.8,102.1258,127.6572,1148915
2,8,"Protótipo H-08","CONTENCAO",75,"Médico","PREVIOUS",true,10,1500,1875,31.25,0.8,102.1258,127.6572,1914859
2,8,"Protótipo H-08","CONTENCAO",75,"Médico","CURRENT",true,1,2700,2700,45,1,105.4621,105.4621,284748
2,8,"Protótipo H-08","CONTENCAO",75,"Médico","CURRENT",true,2,2100,2100,35,1,105.4621,105.4621,442941
2,8,"Protótipo H-08","CONTENCAO",75,"Médico","CURRENT",true,3,1800,1800,30,1,105.4621,105.4621,569495
2,8,"Protótipo H-08","CONTENCAO",75,"Médico","CURRENT",true,5,1800,1800,30,1,105.4621,105.4621,949159
2,8,"Protótipo H-08","CONTENCAO",75,"Médico","CURRENT",true,10,1500,1500,25,1,105.4621,105.4621,1581932
2,8,"Matriz de Contenção","EXTERMINIO",80,"Lutador","PREVIOUS",true,1,3600,4500,75,0.8,96.2174,120.2717,432978
